,Node1,Relation,Node2
572,united kingdom,SUBJECT,western european countries
573,computer scientist,CLOSELY_RELATED_TO,algorithmic efficiency
574,computer scientist,SUBJECT,computer occupations
575,computer scientist,SUBJECT,computer scientists
576,professor,CLOSELY_RELATED_TO,algorithmic efficiency
577,professor,SUBJECT,university and college people
578,professor,SUBJECT,academic ranks
579,computer science,CLOSELY_RELATED_TO,algorithmic efficiency
580,computer science,SUBJECT,computer engineering
581,computer science,SUBJECT,computer science
582,computer science,SUBJECT,electrical engineering
583,computer science,SUBJECT,electronic engineering
584,university of bristol,CLOSELY_RELATED_TO,algorithmic efficiency
585,university of bristol,SUBJECT,russell group
586,university of bristol,SUBJECT,university of bristol
587,university of bristol,SUBJECT,educational institutions established in 1909
588,university of bristol,SUBJECT,hsa foundation members
589,university of bristol,SUBJECT,1909 establishments in england
590,chief technical officer,CLOSELY_RELATED_TO,algorithmic efficiency
591,chief technical officer,SUBJECT,american chief technologists
592,chief technical officer,SUBJECT,corporate executives
593,chief technical officer,SUBJECT,management occupations
594,chief technical officer,SUBJECT,iranian chief technology officers
595,chief technical officer,SUBJECT,women chief technology officers
596,chief technical officer,SUBJECT,chief technology officers
597,xmos,CLOSELY_RELATED_TO,algorithmic efficiency
598,moore's law,CLOSELY_RELATED_TO,algorithmic efficiency
599,wirth's law,CLOSELY_RELATED_TO,algorithmic efficiency
600,wirth's law,SUBJECT,adages
601,wirth's law,SUBJECT,computing culture
602,wirth's law,SUBJECT,rules of thumb
603,wirth's law,SUBJECT,technology strategy
604,douglas adams,CLOSELY_RELATED_TO,algorithmic efficiency
605,douglas adams,SUBJECT,1952 births
606,douglas adams,SUBJECT,2001 deaths
607,douglas adams,SUBJECT,20th-century english novelists
608,douglas adams,SUBJECT,21st-century british novelists
609,douglas adams,SUBJECT,"alumni of st john's college, cambridge"
610,douglas adams,SUBJECT,animal rights advocates
611,douglas adams,SUBJECT,atheism activists
612,douglas adams,SUBJECT,audio book narrators
613,douglas adams,SUBJECT,bbc radio producers
614,douglas adams,SUBJECT,british child writers
615,douglas adams,SUBJECT,british social commentators
616,douglas adams,SUBJECT,burials at highgate cemetery
617,douglas adams,SUBJECT,critics of religions
618,douglas adams,SUBJECT,douglas adams
619,douglas adams,SUBJECT,english atheists
620,douglas adams,SUBJECT,english comedy writers
621,douglas adams,SUBJECT,english humanists
622,douglas adams,SUBJECT,english humorists
623,douglas adams,SUBJECT,english radio writers
624,douglas adams,SUBJECT,english science fiction writers
625,douglas adams,SUBJECT,english television writers
626,douglas adams,SUBJECT,infocom
627,douglas adams,SUBJECT,interactive fiction writers
628,douglas adams,SUBJECT,monty python
629,douglas adams,SUBJECT,non-fiction environmental writers
630,douglas adams,SUBJECT,people educated at brentwood school (essex)
631,douglas adams,SUBJECT,people from cambridge
632,douglas adams,SUBJECT,usenet people
633,arthur c. clarke,CLOSELY_RELATED_TO,algorithmic efficiency
634,hal 9000,CLOSELY_RELATED_TO,algorithmic efficiency
635,wired magazine,CLOSELY_RELATED_TO,algorithmic efficiency
636,wired magazine,SUBJECT,1993 establishments in california
637,wired magazine,SUBJECT,american computer magazines
638,wired magazine,SUBJECT,condé nast magazines
639,wired magazine,SUBJECT,science and technology magazines
640,wired magazine,SUBJECT,american monthly magazines
641,wired magazine,SUBJECT,magazines published in california
642,wired magazine,SUBJECT,whole earth
643,wired magazine,SUBJECT,american lifestyle magazines
644,wired magazine,SUBJECT,magazines established in 1993
645,wired magazine,SUBJECT,media in the san francisco bay area
646,wired magazine,SUBJECT,"south of market, san francisco"
647,wired magazine,SUBJECT,wired (magazine)
648,analysis of algorithms,SEE_ALSO,algorithmic efficiency
649,analysis of algorithms,SUBJECT,analysis of algorithms
650,analysis of algorithms,SUBJECT,computational complexity theory
651,arithmetic coding,SEE_ALSO,algorithmic efficiency
652,arithmetic coding,SUBJECT,lossless compression algorithms
653,variable-length code,SEE_ALSO,algorithmic efficiency
654,variable-length code,SUBJECT,coding theory
655,variable-length code,SUBJECT,lossless compression algorithms
656,entropy encoding,SEE_ALSO,algorithmic efficiency
657,entropy encoding,SUBJECT,entropy and information
658,entropy encoding,SUBJECT,lossless compression algorithms
659,associative array,SEE_ALSO,algorithmic efficiency
660,associative array,SUBJECT,associative arrays
661,associative array,SUBJECT,composite data types
662,associative array,SUBJECT,abstract data types
663,associative array,SUBJECT,data types
664,patricia tree,SEE_ALSO,algorithmic efficiency
665,patricia tree,SUBJECT,trees (data structures)
666,patricia tree,SUBJECT,string data structures
667,judy array,SEE_ALSO,algorithmic efficiency
668,judy array,SUBJECT,associative arrays
669,benchmark (computing),SEE_ALSO,algorithmic efficiency
670,benchmark (computing),SUBJECT,computer benchmarks
671,"best, worst and average case",SEE_ALSO,algorithmic efficiency
672,binary search algorithm,SEE_ALSO,algorithmic efficiency
673,binary search algorithm,SUBJECT,search algorithms
674,branch table,SEE_ALSO,algorithmic efficiency
675,branch table,SUBJECT,conditional constructs
676,branch table,SUBJECT,articles with example c code
677,branch table,SUBJECT,computer performance
678,machine code,SEE_ALSO,algorithmic efficiency
679,machine code,SUBJECT,assembly languages
680,machine code,SUBJECT,machine code
681,comparison of programming paradigms,SEE_ALSO,algorithmic efficiency
682,comparison of programming paradigms,SUBJECT,programming paradigms
683,compiler optimization,SEE_ALSO,algorithmic efficiency
684,compiler optimization,SUBJECT,compiler construction
685,compiler optimization,SUBJECT,compiler optimizations
686,compiler optimization,SUBJECT,programming language implementation
687,computational complexity of mathematical operations,SEE_ALSO,algorithmic efficiency
688,computational complexity of mathematical operations,SUBJECT,computational complexity theory
689,computational complexity of mathematical operations,SUBJECT,computer arithmetic algorithms
690,computational complexity of mathematical operations,SUBJECT,mathematics-related lists
691,computational complexity of mathematical operations,SUBJECT,number theoretic algorithms
692,computational complexity of mathematical operations,SUBJECT,unsolved problems in computer science
693,computational complexity theory,SEE_ALSO,algorithmic efficiency
694,computational complexity theory,SUBJECT,computational complexity theory
695,computer performance,SEE_ALSO,algorithmic efficiency
696,computer performance,SUBJECT,computer performance
697,data compression,SEE_ALSO,algorithmic efficiency
698,data compression,SUBJECT,computing
699,data compression,SUBJECT,data compression
700,data compression,SUBJECT,digital audio
701,data compression,SUBJECT,digital television
702,data compression,SUBJECT,film and video technology
703,data compression,SUBJECT,utility software types
704,data compression,SUBJECT,video compression
705,data compression,SUBJECT,videotelephony
706,database index,SEE_ALSO,algorithmic efficiency
707,database index,SUBJECT,database index techniques
708,database index,SUBJECT,databases
709,entropy encoding,SEE_ALSO,algorithmic efficiency
710,entropy encoding,SUBJECT,entropy and information
711,entropy encoding,SUBJECT,lossless compression algorithms
712,garbage collection (computer science),SEE_ALSO,algorithmic efficiency
713,garbage collection (computer science),SUBJECT,articles with example code
714,garbage collection (computer science),SUBJECT,automatic memory management
715,garbage collection (computer science),SUBJECT,memory management
716,garbage collection (computer science),SUBJECT,solid-state computer storage
717,green computing,SEE_ALSO,algorithmic efficiency
718,green computing,SUBJECT,sustainable technologies
719,green computing,SUBJECT,computers and the environment
720,huffman algorithm,SEE_ALSO,algorithmic efficiency
721,huffman algorithm,SUBJECT,1952 in computer science
722,huffman algorithm,SUBJECT,binary trees
723,huffman algorithm,SUBJECT,lossless compression algorithms
724,locality of reference,SEE_ALSO,algorithmic efficiency
725,locality of reference,SUBJECT,software optimization
726,locality of reference,SUBJECT,cache (computing)
727,locality of reference,SUBJECT,computer memory
728,cpu cache,SEE_ALSO,algorithmic efficiency
729,cpu cache,SUBJECT,cache (computing)
730,cpu cache,SUBJECT,central processing unit
731,cpu cache,SUBJECT,computer memory
732,loop optimization,SEE_ALSO,algorithmic efficiency
733,loop optimization,SUBJECT,compiler optimizations
734,memory management,SEE_ALSO,algorithmic efficiency
735,memory management,SUBJECT,computer architecture
736,memory management,SUBJECT,memory management
737,optimization (computer science),SEE_ALSO,algorithmic efficiency
738,optimization (computer science),SUBJECT,software optimization
739,optimization (computer science),SUBJECT,articles with example c code
740,optimization (computer science),SUBJECT,programming language topics
741,optimization (computer science),SUBJECT,computer optimization
742,profiling (computer programming),SEE_ALSO,algorithmic efficiency
743,profiling (computer programming),SUBJECT,software optimization
744,profiling (computer programming),SUBJECT,profilers
745,real-time computing,SEE_ALSO,algorithmic efficiency
746,real-time computing,SUBJECT,real-time computing
747,real-time computing,SUBJECT,real-time technology
748,run-time analysis,SEE_ALSO,algorithmic efficiency
749,simultaneous multithreading,SEE_ALSO,algorithmic efficiency
750,simultaneous multithreading,SUBJECT,flynn's taxonomy
751,simultaneous multithreading,SUBJECT,threads (computing)
752,simultaneous multithreading,SUBJECT,central processing unit
753,simultaneous multithreading,SUBJECT,computer architecture
754,sorting algorithm,SEE_ALSO,algorithmic efficiency
755,sorting algorithm,SUBJECT,data processing
756,sorting algorithm,SUBJECT,sorting algorithms
757,speculative execution,SEE_ALSO,algorithmic efficiency
758,speculative execution,SUBJECT,instruction processing
759,eager execution,SEE_ALSO,algorithmic efficiency
760,eager execution,SUBJECT,evaluation strategy
761,branch prediction,SEE_ALSO,algorithmic efficiency
762,branch prediction,SUBJECT,instruction processing
763,super-threading,SEE_ALSO,algorithmic efficiency
764,hyper-threading,SEE_ALSO,algorithmic efficiency
765,hyper-threading,SUBJECT,threads (computing)
766,hyper-threading,SUBJECT,x86 architecture
767,hyper-threading,SEE_ALSO,algorithmic efficiency
768,hyper-threading,SUBJECT,threads (computing)
769,hyper-threading,SUBJECT,x86 architecture
770,threaded code,SEE_ALSO,algorithmic efficiency
771,threaded code,SUBJECT,compilers
772,threaded code,SUBJECT,programming language implementation
773,threaded code,SUBJECT,stack-based virtual machines
