,Node1,Relation,Node2
597,grace hopper,SUBJECT,american people of scottish descent
598,grace hopper,SUBJECT,american women in world war ii
599,grace hopper,SUBJECT,american women scientists
600,grace hopper,SUBJECT,burials at arlington national cemetery
601,grace hopper,SUBJECT,cobol
602,grace hopper,SUBJECT,fellows of the american academy of arts and sciences
603,grace hopper,SUBJECT,fellows of the british computer society
604,grace hopper,SUBJECT,female admirals of the united states navy
605,grace hopper,SUBJECT,harvard university people
606,grace hopper,SUBJECT,national medal of technology recipients
607,grace hopper,SUBJECT,people from new york city
608,grace hopper,SUBJECT,programming language designers
609,grace hopper,SUBJECT,recipients of the defense distinguished service medal
610,grace hopper,SUBJECT,recipients of the legion of merit
611,grace hopper,SUBJECT,united states navy rear admirals (lower half)
612,grace hopper,SUBJECT,vassar college alumni
613,grace hopper,SUBJECT,vassar college faculty
614,grace hopper,SUBJECT,women computer scientists
615,grace hopper,SUBJECT,women in technology
616,grace hopper,SUBJECT,women inventors
617,grace hopper,SUBJECT,women mathematicians
618,grace hopper,SUBJECT,yale university alumni
619,watts humphrey,CLOSELY_RELATED_TO,disciplined agile delivery
620,michael a. jackson,CLOSELY_RELATED_TO,disciplined agile delivery
621,michael a. jackson,SUBJECT,national museum of dance hall of fame inductees
622,michael a. jackson,SUBJECT,people acquitted of sex crimes
623,michael a. jackson,SUBJECT,michael jackson
624,michael a. jackson,SUBJECT,1958 births
625,michael a. jackson,SUBJECT,2009 deaths
626,michael a. jackson,SUBJECT,20th-century american businesspeople
627,michael a. jackson,SUBJECT,20th-century american male actors
628,michael a. jackson,SUBJECT,20th-century american singers
629,michael a. jackson,SUBJECT,20th-century american writers
630,michael a. jackson,SUBJECT,21st-century american businesspeople
631,michael a. jackson,SUBJECT,21st-century american male actors
632,michael a. jackson,SUBJECT,21st-century american singers
633,michael a. jackson,SUBJECT,21st-century american writers
634,michael a. jackson,SUBJECT,african-american businesspeople
635,michael a. jackson,SUBJECT,african-american film producers
636,michael a. jackson,SUBJECT,african-american male actors
637,michael a. jackson,SUBJECT,african-american male dancers
638,michael a. jackson,SUBJECT,african-american male singers
639,michael a. jackson,SUBJECT,african-american record producers
640,michael a. jackson,SUBJECT,african-american rock singers
641,michael a. jackson,SUBJECT,african-american songwriters
642,michael a. jackson,SUBJECT,american autobiographers
643,michael a. jackson,SUBJECT,american beatboxers
644,michael a. jackson,SUBJECT,american chief executives
645,michael a. jackson,SUBJECT,american dance musicians
646,michael a. jackson,SUBJECT,american disco musicians
647,michael a. jackson,SUBJECT,american expatriates in ireland
648,michael a. jackson,SUBJECT,american funk singers
649,michael a. jackson,SUBJECT,american humanitarians
650,michael a. jackson,SUBJECT,american male dancers
651,michael a. jackson,SUBJECT,american male film actors
652,michael a. jackson,SUBJECT,american male pop singers
653,michael a. jackson,SUBJECT,american male singers
654,michael a. jackson,SUBJECT,american male songwriters
655,michael a. jackson,SUBJECT,american manslaughter victims
656,michael a. jackson,SUBJECT,american multi-instrumentalists
657,michael a. jackson,SUBJECT,american music industry executives
658,michael a. jackson,SUBJECT,american philanthropists
659,michael a. jackson,SUBJECT,american record producers
660,michael a. jackson,SUBJECT,american rhythm and blues singer-songwriters
661,michael a. jackson,SUBJECT,american rhythm and blues singers
662,michael a. jackson,SUBJECT,american rock singers
663,michael a. jackson,SUBJECT,american rock songwriters
664,michael a. jackson,SUBJECT,american singer-songwriters
665,michael a. jackson,SUBJECT,american soul singers
666,michael a. jackson,SUBJECT,american tenors
667,michael a. jackson,SUBJECT,brit award winners
668,michael a. jackson,SUBJECT,burials at forest lawn memorial park (glendale)
669,michael a. jackson,SUBJECT,businesspeople from california
670,michael a. jackson,SUBJECT,child pop musicians
671,michael a. jackson,SUBJECT,drug-related deaths in california
672,michael a. jackson,SUBJECT,epic records artists
673,michael a. jackson,SUBJECT,film producers from california
674,michael a. jackson,SUBJECT,former jehovah's witnesses
675,michael a. jackson,SUBJECT,grammy award winners
676,michael a. jackson,SUBJECT,grammy legend award
677,michael a. jackson,SUBJECT,grammy lifetime achievement award winners
678,michael a. jackson,SUBJECT,male actors from california
679,michael a. jackson,SUBJECT,male actors from indiana
680,michael a. jackson,SUBJECT,motown artists
681,michael a. jackson,SUBJECT,"people from santa barbara county, california"
682,michael a. jackson,SUBJECT,people with lupus
683,michael a. jackson,SUBJECT,rock and roll hall of fame inductees
684,michael a. jackson,SUBJECT,shoe designers
685,michael a. jackson,SUBJECT,singers from california
686,michael a. jackson,SUBJECT,songwriters hall of fame inductees
687,michael a. jackson,SUBJECT,songwriters from california
688,michael a. jackson,SUBJECT,songwriters from indiana
689,michael a. jackson,SUBJECT,world music awards winners
690,michael a. jackson,SUBJECT,african-american choreographers
691,michael a. jackson,SUBJECT,jackson family (show business)
692,michael a. jackson,SUBJECT,"musicians from gary, indiana"
693,michael a. jackson,SUBJECT,"writers from gary, indiana"
694,michael a. jackson,SUBJECT,"history of gary, indiana"
695,michael a. jackson,SUBJECT,post-disco musicians
696,michael a. jackson,SUBJECT,boy sopranos
697,michael a. jackson,SUBJECT,the jackson 5 members
698,ivar jacobson,CLOSELY_RELATED_TO,disciplined agile delivery
699,alan kay,CLOSELY_RELATED_TO,disciplined agile delivery
700,alan kay,SUBJECT,1940 births
701,alan kay,SUBJECT,american computer programmers
702,alan kay,SUBJECT,american computer scientists
703,alan kay,SUBJECT,apple inc. employees
704,alan kay,SUBJECT,atari people
705,alan kay,SUBJECT,draper prize winners
706,alan kay,SUBJECT,fellows of the american association for the advancement of science
707,alan kay,SUBJECT,fellows of the association for computing machinery
708,alan kay,SUBJECT,hewlett-packard people
709,alan kay,SUBJECT,human–computer interaction researchers
710,alan kay,SUBJECT,living people
711,alan kay,SUBJECT,massachusetts institute of technology faculty
712,alan kay,SUBJECT,"people from springfield, massachusetts"
713,alan kay,SUBJECT,programming language designers
714,alan kay,SUBJECT,turing award laureates
715,alan kay,SUBJECT,"university of california, los angeles faculty"
716,alan kay,SUBJECT,university of colorado boulder alumni
717,alan kay,SUBJECT,university of utah alumni
718,alan kay,SUBJECT,xerox people
719,nancy leveson,CLOSELY_RELATED_TO,disciplined agile delivery
720,stephen j. mellor,CLOSELY_RELATED_TO,disciplined agile delivery
721,bertrand meyer,CLOSELY_RELATED_TO,disciplined agile delivery
722,david parnas,CLOSELY_RELATED_TO,disciplined agile delivery
723,trygve reenskaug,CLOSELY_RELATED_TO,disciplined agile delivery
724,winston w. royce,CLOSELY_RELATED_TO,disciplined agile delivery
725,james rumbaugh,CLOSELY_RELATED_TO,disciplined agile delivery
726,mary shaw (computer scientist),CLOSELY_RELATED_TO,disciplined agile delivery
727,peri tarr,CLOSELY_RELATED_TO,disciplined agile delivery
728,elaine weyuker,CLOSELY_RELATED_TO,disciplined agile delivery
729,niklaus wirth,CLOSELY_RELATED_TO,disciplined agile delivery
730,edward yourdon,CLOSELY_RELATED_TO,disciplined agile delivery
731,edward yourdon,SUBJECT,1944 births
732,edward yourdon,SUBJECT,2016 deaths
733,edward yourdon,SUBJECT,american computer programmers
734,edward yourdon,SUBJECT,american technology writers
735,edward yourdon,SUBJECT,massachusetts institute of technology alumni
736,edward yourdon,SUBJECT,software engineering researchers
737,theoretical computer science,CLOSELY_RELATED_TO,disciplined agile delivery
738,theoretical computer science,SUBJECT,formal sciences
739,theoretical computer science,SUBJECT,theoretical computer science
740,computer engineering,CLOSELY_RELATED_TO,disciplined agile delivery
741,computer engineering,SUBJECT,computer engineering
742,computer engineering,SUBJECT,computer science
743,computer engineering,SUBJECT,electrical engineering
744,computer engineering,SUBJECT,electronic engineering
745,computer engineering,SUBJECT,engineering disciplines
746,project management,CLOSELY_RELATED_TO,disciplined agile delivery
747,project management,SUBJECT,ieee standards
748,project management,SUBJECT,iso/iec standards
749,project management,SUBJECT,management
750,project management,SUBJECT,project management
751,risk management,CLOSELY_RELATED_TO,disciplined agile delivery
752,risk management,SUBJECT,actuarial science
753,risk management,SUBJECT,communication studies
754,risk management,SUBJECT,ieee standards
755,risk management,SUBJECT,iso/iec standards
756,risk management,SUBJECT,management
757,risk management,SUBJECT,project management
758,risk management,SUBJECT,risk
759,risk management,SUBJECT,risk analysis
760,risk management,SUBJECT,risk management
761,risk management,SUBJECT,security
762,risk management,SUBJECT,systems engineering
763,systems engineering,CLOSELY_RELATED_TO,disciplined agile delivery
764,systems engineering,SUBJECT,engineering disciplines
765,systems engineering,SUBJECT,occupations
766,systems engineering,SUBJECT,systems engineering
767,database refactoring,SEE_ALSO,scott ambler
768,database refactoring,SUBJECT,databases
769,database refactoring,SUBJECT,extreme programming
770,hackathon,CLOSELY_RELATED_TO,large-scale scrum
771,hackathon,SUBJECT,hackathons
772,hackathon,SUBJECT,hacker culture
773,hackathon,SUBJECT,internet slang
774,hackathon,SUBJECT,software developer communities
775,hackathon,SUBJECT,software development events
776,hackathon,SUBJECT,openbsd
777,timeboxing,CLOSELY_RELATED_TO,large-scale scrum
778,timeboxing,SUBJECT,software project management
779,timeboxing,SUBJECT,lean manufacturing
780,timeboxing,SUBJECT,agile software development
781,timeboxing,SUBJECT,time management
782,timeboxing,SUBJECT,dynamic systems development method
